word,rarity,avg_sub_len,count_ge3,count_ge4,count_ge5,easy_valid_count,medium_valid_count,hard_valid_count
prowled,4,3.95763,118,71,31,26,67,65
prowler,4,3.80702,57,30,14,14,34,27
proximo,4,3.52778,36,16,2,6,25,14
prudery,4,4.04688,64,40,23,10,32,40
prudish,4,3.63014,73,32,12,12,41,32
pruners,4,4.03797,79,52,24,15,46,50
prurigo,4,3.59091,44,21,4,9,22,20
prussic,4,3.85,60,36,12,10,38,36
psalter,4,4.31633,294,234,126,64,174,221
psyches,4,3.78378,37,20,7,8,20,20
psychos,4,3.89286,56,32,13,9,28,32
pteryla,4,4.14423,208,147,73,52,120,136
ptyalin,4,3.88976,127,77,30,27,74,73
puccoon,4,3.81818,22,14,2,5,13,13
puckers,4,3.96629,89,61,21,15,51,59
puckery,4,3.81667,60,35,11,9,31,35
puckish,4,3.71212,66,37,9,18,40,35
puddled,4,3.77778,27,15,5,4,13,15
pudency,4,3.54545,44,19,5,9,23,19
pudenda,4,3.74324,74,44,10,14,39,43
pudgier,4,3.86735,98,55,26,22,53,55
pueblos,4,3.91818,110,69,27,18,54,67
puerile,4,3.83562,73,44,15,11,41,44
puffers,4,3.82353,51,30,9,11,36,28
puffery,4,3.6129,31,14,3,6,21,14
puffier,4,3.66667,42,22,4,7,24,21
puffins,4,3.76316,38,21,7,6,29,21
pugging,4,3.38889,18,5,2,3,11,5
puggree,4,3.76316,38,18,9,7,23,18
pullers,4,3.88312,77,49,18,18,43,46
pullets,4,4,81,55,22,24,43,53
pulleys,4,3.80328,61,35,13,14,31,35
pullout,4,3.58333,36,17,4,9,19,17
pullups,4,4.08333,24,16,7,4,13,16
pulpier,4,3.95714,70,44,17,12,38,44
pulping,4,3.7381,42,19,9,6,27,19
pulpits,4,3.92857,70,42,19,18,50,41
pulsars,4,3.88421,95,61,20,10,50,59
pulsate,4,4.15254,236,175,82,45,123,168
pumices,4,3.87654,81,49,18,16,44,48
pummels,4,3.90164,61,36,15,8,36,36
pumpers,4,3.91026,78,47,19,13,51,45
puncher,4,3.70909,55,30,9,9,30,30
puniest,4,4.10559,161,115,52,44,98,111
punkest,4,3.91919,99,68,20,27,55,64
punning,4,3.52381,21,7,4,4,13,7
punster,4,4.12739,157,115,52,36,93,108
punting,4,3.65217,46,19,9,12,32,19
pupping,4,3.47368,19,5,3,3,13,5
purgers,4,3.92105,76,45,20,10,42,43
purines,4,4.2129,155,112,59,27,89,110
purists,4,4.05155,97,62,31,19,57,62
purlieu,4,3.65455,55,30,6,9,27,30
purling,4,3.86957,69,38,15,13,37,37
purloin,4,3.68919,74,40,9,17,38,39
purpler,4,3.97619,42,27,10,6,20,27
purples,4,4.01235,81,53,23,16,46,50
purport,4,3.44118,34,15,0,10,22,15
purpura,4,3.5,20,9,1,2,8,9
purpure,4,3.71429,21,12,3,4,13,12
pursers,4,4.01639,61,40,18,13,38,37
pursing,4,3.94393,107,69,28,22,69,67
pursuer,4,3.98113,53,33,15,10,31,31
purusha,4,3.7,80,43,11,8,36,43
purveys,4,3.8,65,36,14,16,39,33
pushers,4,4,85,54,22,17,54,51
pushier,4,3.86777,121,73,28,22,74,71
pushily,4,3.71429,63,31,11,13,34,31
pushpin,4,3.81818,55,28,10,9,38,28
pushups,4,3.7,20,9,3,2,10,9
pussier,4,4.09174,109,75,35,21,67,71
pustule,4,3.86111,72,45,15,18,38,44
putamen,4,3.84828,145,90,25,27,78,87
putdown,4,3.53521,71,30,7,21,46,27
putouts,4,3.7931,58,35,9,12,39,33
putrefy,4,3.55,60,29,4,11,36,28
puttees,4,3.94828,58,38,14,15,31,36
putters,4,4.07692,104,73,33,21,60,67
puttied,4,3.71739,46,23,7,14,30,23
puttier,4,3.88571,70,43,16,13,41,43
putties,4,3.81481,81,50,16,26,51,47
puzzler,4,3.57143,28,13,2,4,12,13
pygmies,4,3.55738,61,28,5,7,30,28
pyloric,4,3.8,80,46,13,14,40,45
pylorus,4,3.88298,94,58,23,14,46,57
pyralid,4,3.95312,128,84,33,30,69,80
pyretic,4,3.9697,99,65,27,23,55,62
pyrexia,4,3.57831,83,39,8,18,52,38
pyrites,4,4.09877,162,118,51,37,88,114
pyritic,4,3.55172,29,12,4,8,17,11
pyrogen,4,3.75472,106,59,18,18,50,57
pyrosis,4,3.7619,63,35,9,9,27,35
pyrrhic,4,3.61538,26,10,5,6,14,10
pythian,4,3.73196,97,50,16,24,60,47
quacked,4,3.68571,35,18,5,6,18,18
quadrat,4,3.77778,54,32,8,3,23,31
quadric,4,3.83051,59,35,13,9,24,34
quaffed,4,3.47059,17,7,1,2,13,7
quaffer,4,3.54839,31,13,4,6,19,13
quahaug,4,3.41176,17,7,0,2,8,7
quahogs,4,3.5873,63,31,5,6,30,31
quailed,4,3.88158,76,48,17,14,43,45
quakier,4,3.71212,66,34,12,5,29,34
quaking,4,3.75472,53,32,8,5,24,31
quantic,4,4.01408,71,45,21,13,38,44
quartan,4,3.85526,76,47,15,8,34,46
quartic,4,3.77941,68,34,15,10,33,34
quartos,4,3.89474,114,74,24,13,67,72
quasars,4,3.81081,37,21,8,1,17,21
quashes,4,3.625,40,17,6,8,26,17
quassia,4,3.57143,21,9,3,1,13,9
quavers,4,3.83117,77,46,15,13,45,44
quavery,4,3.61702,47,23,5,10,28,21
quechua,4,3.5,16,5,2,2,9,4
queened,4,3.66667,15,8,2,6,12,7
queenly,4,3.46154,26,10,2,3,13,10
queered,4,3.68,25,14,3,5,11,14
queerer,4,3.6,10,4,2,0,6,4
queerly,4,3.7,40,21,6,4,21,21
quelled,4,3.625,24,12,3,4,14,12
queller,4,3.72414,29,14,6,2,14,14
querist,4,4.06863,102,69,31,24,59,65
quested,4,3.97436,39,24,11,10,26,23
quester,4,4.12162,74,51,27,10,38,49
questor,4,4.13274,113,78,40,23,64,74
quetzal,4,3.60377,53,25,7,7,22,24
quibble,4,3.53846,26,12,2,3,16,11
quiches,4,3.59524,42,19,5,7,22,18
quiesce,4,3.7,20,10,3,5,11,10
quieted,4,3.74194,31,18,5,11,20,17
quieten,4,3.975,40,27,10,12,24,26
quietus,4,3.92683,41,24,12,14,25,22
quillet,4,3.79545,44,25,9,11,25,23
quilter,4,3.90667,75,46,20,11,37,45
quimper,4,3.77778,54,31,8,6,35,31
quinary,4,3.75,60,35,10,10,33,35
quinate,4,3.93684,95,62,22,17,49,60
quinces,4,4.09091,44,29,14,9,20,27
quinine,4,4,10,7,2,2,4,7
quinone,4,3.76923,26,15,5,7,15,14
quintal,4,3.86364,88,53,20,14,48,51
quintan,4,3.81818,55,32,12,10,32,31
quintic,4,3.88889,18,10,5,5,12,10
quintin,4,4.11765,17,10,7,5,10,10
quinton,4,3.82927,41,23,10,12,25,21
quipped,4,3.79167,24,12,6,5,19,12
quipper,4,3.88571,35,21,9,7,23,21
quirked,4,3.71154,52,29,7,8,24,29
quitted,4,3.66667,30,17,3,11,20,16
quitter,4,3.97727,44,28,13,6,23,27
quittor,4,3.64286,42,21,6,6,29,21
quivers,4,3.84314,51,30,9,9,30,29
quivery,4,3.68182,22,11,3,2,12,10
quizzed,4,3.55556,9,4,1,2,6,4
quizzer,4,3.72727,11,5,2,0,5,5
quoited,4,3.74074,54,29,9,17,35,28
quondam,4,3.70149,67,36,11,9,42,35
quorums,4,3.51724,29,11,3,4,17,11
rabbets,4,4.06,150,106,45,37,96,99
rabbles,4,4.0229,131,88,39,21,80,85
rabidly,4,4.0155,129,89,36,26,70,88
racemes,4,4.0963,135,95,42,36,87,89
racemic,4,3.93333,90,60,23,24,57,57
raciest,4,4.21429,252,191,93,59,147,183
rackety,4,3.93985,133,86,33,30,79,80
racoons,4,4.12245,98,68,36,15,55,67
radials,4,3.92562,121,83,26,17,70,82
radicel,4,4.2132,197,149,73,42,112,140
radices,4,4.15238,210,158,73,54,127,150
radicle,4,4.2132,197,149,73,42,112,140
radioed,4,3.89091,110,66,27,26,69,60
raffish,4,3.74,50,27,9,10,33,26
raffled,4,3.89744,78,48,16,19,54,44
raggedy,4,3.93269,104,63,27,26,57,60
ragging,4,3.72093,43,24,5,10,29,24
raglans,4,4.03226,93,64,28,6,49,64
ragouts,4,3.97312,186,127,45,20,93,125
ragtime,4,4.02041,196,131,57,39,120,125
ragweed,4,3.9009,111,69,25,29,69,67
ragwort,4,3.58209,67,29,8,12,41,29
raiment,4,4.19305,259,194,91,56,147,184
raisers,4,4.06977,86,58,28,16,52,58
rallier,4,3.77778,63,38,9,13,38,37
ralline,4,3.97521,121,83,28,26,76,79
rambled,4,4.11765,170,116,54,39,101,110
rambler,4,3.97059,102,64,28,22,61,62
rambles,4,4.07692,195,136,62,37,119,132
ramekin,4,3.98837,172,121,41,35,95,114
rameses,4,4.1068,103,70,34,22,62,67
ramjets,4,3.98077,156,105,41,46,106,96
rammish,4,3.88,100,61,23,20,67,60
ramrods,4,3.78049,82,48,13,15,58,47
ranched,4,4.11724,145,104,47,35,84,93
randell,4,3.9619,105,68,25,27,70,61
randier,4,4.13043,138,99,45,29,80,96
rangier,4,4.12174,115,79,37,22,55,77
rankest,4,4.15837,221,168,75,53,124,159
rankled,4,4.05298,151,102,42,34,88,94
rankles,4,4.05917,169,119,53,33,93,116
ransack,4,4,81,58,20,11,41,58
ransoms,4,4.03158,95,62,27,19,72,62
ranters,4,4.17901,162,121,54,38,93,115
rapallo,4,3.88,50,29,12,8,29,29
rapider,4,4.09483,116,80,37,32,73,77
rapiers,4,4.2,155,114,55,26,90,114
rappels,4,4.10714,140,101,47,24,87,99
rarebit,4,4.02344,128,84,38,26,72,82
rashers,4,3.98592,71,45,20,15,51,43
rashest,4,4.16463,164,121,56,45,109,112
raspier,4,4.2,155,114,55,26,90,114
rasping,4,3.98718,156,109,36,34,98,107
ratable,4,4.12418,153,105,52,32,79,97
ratafia,4,3.76923,52,30,10,7,31,30
ratlike,4,3.99487,195,132,50,40,108,125
ratline,4,4.16797,256,190,85,56,143,182
rattans,4,4.06173,81,57,22,12,48,55
ratters,4,4.24576,118,89,44,31,67,82
rattier,4,4.15054,93,63,34,17,51,62
ratting,4,3.87379,103,65,22,18,64,64
rattish,4,4.06202,129,88,39,29,75,83
rattler,4,4.06667,75,48,23,22,47,44
rattrap,4,3.95349,43,29,10,9,25,28
ravager,4,3.79245,53,31,9,13,33,29
raveled,4,4.14167,120,85,39,26,68,79
raveler,4,4.10294,68,45,23,14,39,42
ravelin,4,4.19095,199,152,66,33,109,147
ravened,4,4.09917,121,87,34,28,68,81
ravines,4,4.13978,186,138,62,26,107,136
ravings,4,3.87736,106,70,18,22,64,69
rawhide,4,3.82031,128,75,27,34,78,68
rawness,4,3.97368,114,74,32,24,69,71
rayless,4,3.97581,124,81,33,30,78,73
razzing,4,3.70588,51,29,5,9,29,29
reacher,4,4.10606,66,45,21,18,41,39
readapt,4,4.03788,132,91,37,35,78,84
readied,4,4.05882,85,57,26,23,52,53
readier,4,4.15854,82,56,29,20,47,54
readies,4,4.07051,156,110,46,38,100,106
readmit,4,4.103,233,169,76,58,143,158
readopt,4,4.04348,207,139,64,45,124,133
readout,4,3.90116,172,105,41,33,93,100
realest,4,4.40969,227,179,102,51,125,169
realgar,4,3.97297,74,47,20,14,42,44
realign,4,4.24664,223,168,86,38,117,161
reamers,4,4.02151,93,61,27,19,54,59
reaming,4,4.16585,205,148,68,41,118,141
reannex,4,3.65789,38,17,7,8,21,16
reapers,4,4.18269,104,74,38,17,65,74
reapply,4,4.03448,116,77,34,29,69,71
rearmed,4,4.12195,82,55,26,21,48,53
reawake,4,3.76271,59,31,11,14,33,28
rebated,4,4.06015,133,89,40,38,85,84
rebater,4,4.04878,82,49,24,22,56,47
rebinds,4,4.12179,156,114,48,25,90,112
reboant,4,3.90674,193,120,44,41,131,115
reboils,4,4.03636,165,114,47,21,89,112
reboots,4,4.15315,111,80,36,19,67,76
rebuffs,4,3.80392,51,29,9,8,34,28
rebukes,4,3.91463,82,52,21,10,43,51
rebuses,4,3.8806,67,42,15,13,45,41
recants,4,4.32653,245,195,101,60,149,186
recasts,4,4.28994,169,132,70,47,114,124
recedes,4,4.33333,51,37,22,6,26,37
recency,4,3.64516,31,17,3,2,15,17
recheck,4,3.87097,31,18,8,6,17,16
reciter,4,4.25397,63,45,24,8,31,45
recites,4,4.22581,124,93,45,22,65,91
recline,4,4.07143,70,49,21,8,39,47
recoils,4,4.09589,146,102,46,28,79,99
recolor,4,3.87805,41,24,10,7,24,22
recooks,4,4,76,50,21,10,40,49
recoups,4,4.16049,162,115,56,38,97,111
recross,4,4.11667,60,38,21,10,34,37
rectors,4,4.24742,97,68,37,16,54,64
rectrix,4,3.88095,42,27,10,7,22,27
rectums,4,4.05882,119,81,37,20,66,76
recurve,4,3.9375,32,19,9,5,18,18
redacts,4,4.31019,216,168,90,60,136,157
redbird,4,4.09091,55,38,17,12,26,37
redcaps,4,4.28571,196,149,79,44,129,143
redcoat,4,4.08333,192,130,65,40,118,121
reddens,4,4.09091,66,49,18,14,39,45
reddest,4,4.2,60,45,23,11,34,44
redeems,4,4.23077,65,47,23,9,30,46
redfish,4,3.98182,110,72,31,27,70,70
redials,4,4.17692,260,195,87,57,159,188
redoing,4,4.01205,166,109,50,31,86,105
redoubt,4,3.92414,145,93,35,27,81,93
redound,4,3.84043,94,58,17,22,48,55
redpoll,4,3.9375,80,49,19,20,48,47
redraft,4,4.09346,107,72,33,28,68,67
redrawn,4,4.11504,113,74,34,32,73,72
redraws,4,4.04386,114,74,36,27,66,73
redroot,4,3.98148,54,33,14,10,31,31
redskin,4,4.12245,147,109,45,30,87,104
reducer,4,4.07143,56,39,18,8,25,39
redware,4,4.17857,84,55,28,21,48,53
redwing,4,4.06957,115,78,39,23,65,78
reedier,4,3.96875,32,20,9,7,19,20
reeding,4,4.13158,114,81,40,20,57,79
reedits,4,4.24138,145,110,55,37,88,106
reefers,4,4.12121,33,23,12,6,21,22
reefing,4,4,79,51,24,13,42,47
reeking,4,3.95,80,52,22,12,39,50
reelect,4,3.89189,37,23,8,4,18,23
reenact,4,4.23973,146,106,55,37,84,99
reenter,4,4.33333,33,24,13,6,15,24
reequip,4,3.82857,35,20,8,6,24,20
reeving,4,4.2,85,62,33,14,42,56
refaced,4,4.04255,94,65,28,26,63,59
refaces,4,4.11429,105,75,35,31,76,69
reffing,4,3.96667,60,38,16,8,29,36
refight,4,3.83333,78,45,18,18,45,40
refiled,4,4.04854,103,70,29,28,61,65
refiles,4,4.11207,116,84,34,23,68,78
refiner,4,4.10909,55,38,18,5,27,35
refines,4,4.13333,105,77,33,13,58,73
reflate,4,4.04412,136,94,38,35,82,85
refloat,4,3.94444,180,116,44,35,110,108
refolds,4,3.93496,123,79,29,27,74,74
reforge,4,3.68889,45,22,8,7,28,21
refound,4,3.79167,120,69,21,29,62,64
refract,4,4.05376,93,62,28,31,69,56
refroze,4,3.57143,28,12,4,6,19,11
refuels,4,4.0102,98,67,26,19,58,61
refutal,4,3.92994,157,99,38,32,85,92
refuter,4,3.97917,48,28,12,6,26,27
refutes,4,4.12037,108,77,36,15,57,74
regaled,4,4.1087,138,95,45,33,85,90
regales,4,4.1465,157,112,55,30,95,109
regally,4,3.97059,102,65,28,26,66,59
reglaze,4,3.89535,86,50,25,14,50,48
regnant,4,3.93277,119,77,27,31,69,73
regorge,4,3.83333,36,18,9,6,20,17
regrade,4,4.13793,87,58,28,23,54,57
regrate,4,4.05882,85,52,28,23,48,50
regress,4,3.91429,35,19,9,2,16,19
regrind,4,4.08235,85,56,29,13,41,56
regrown,4,3.79412,68,37,15,22,44,35
regrows,4,4.0122,82,51,25,13,43,50
regulus,4,3.78205,78,44,16,10,42,42
rehangs,4,4.01307,153,104,44,28,95,100
reheard,4,4.17808,73,49,24,20,44,43
rehears,4,4.08235,85,57,28,17,53,54
reheats,4,4.31,200,154,83,51,126,141
rehired,4,3.94118,51,32,13,12,29,31
rehires,4,4.03077,65,42,20,10,35,41
rehouse,4,3.91429,105,68,25,23,62,63
reincur,4,4.18333,60,46,21,7,26,45
reining,4,4.10811,37,24,14,6,15,24
reinter,4,4.28378,74,57,28,13,36,56
rejoins,4,4.00971,103,66,31,24,62,64
rejudge,4,3.72414,58,32,9,10,29,32
relabel,4,3.82432,74,43,16,18,51,40
relater,4,4.04651,86,54,26,23,49,50
relator,4,3.85321,109,63,25,26,68,58
relaxer,4,3.58974,39,17,5,10,29,16
relearn,4,3.92424,66,40,15,14,42,37
relents,4,4.26724,116,92,44,23,62,88
relight,4,3.84091,88,53,20,20,49,48
relined,4,4.06481,108,75,29,18,61,73
relines,4,4.22951,122,90,44,16,66,87
relived,4,4.17593,108,77,36,22,61,74
relives,4,4.28226,124,93,48,19,72,89
reloads,4,4.06195,226,158,67,49,140,148
remands,4,4.07527,186,130,60,48,120,121
remarry,4,3.69388,49,25,8,16,35,23
remelts,4,4.27966,118,91,48,23,60,85
remolds,4,4.04828,145,97,44,28,88,90
remoter,4,3.94545,55,33,14,13,35,30
remotes,4,4.2695,141,107,58,30,71,97
remount,4,3.89844,128,79,31,32,84,75
renames,4,4.1457,151,107,53,30,81,100
rending,4,4.09524,84,56,29,17,42,56
reneged,4,4.13462,52,35,16,13,27,33
reneger,4,4,24,13,8,4,11,12
reneges,4,4.21053,57,40,22,8,28,38
renewer,4,3.86957,23,13,5,2,14,12
reoccur,4,3.77778,36,20,8,6,20,20
reopens,4,4.07258,124,88,38,24,66,84
reorder,4,3.66667,30,15,5,7,20,14
repacks,4,4.25,180,138,70,37,111,132
repaint,4,4.13278,241,176,76,54,126,171
repaper,4,3.72973,37,19,6,12,30,18
repasts,4,4.29187,209,165,84,47,125,155
repaved,4,3.94624,93,62,22,23,57,59
repaves,4,4.16031,131,96,47,22,79,94
repeals,4,4.2963,189,145,79,31,113,141
repents,4,4.39394,132,109,60,28,70,104
repined,4,4.09434,106,75,32,20,52,73
repiner,4,4.15789,57,39,20,8,24,39
repines,4,4.31618,136,105,58,18,67,104
replant,4,4.17073,205,149,71,52,117,141
replevy,4,3.90625,64,40,15,13,39,37
replier,4,3.92,50,30,12,9,30,30
reposed,4,4.07937,126,89,41,21,74,86
reposes,4,4.15294,85,61,30,14,50,60
reposit,4,4.24454,229,175,87,51,131,168
reprice,4,4.04255,47,29,15,13,30,27
reproof,4,3.83784,37,20,8,10,22,19
reprove,4,3.84211,38,21,9,11,23,19
reptant,4,4.11594,138,97,42,34,79,94
repulse,4,4.13675,117,84,41,20,66,79
reputes,4,4.29286,140,105,60,26,81,101
requite,4,3.9375,48,30,13,7,25,29
rereads,4,4.18367,98,69,35,20,59,68
reredos,4,3.94366,71,45,18,12,40,43
reroute,4,3.875,48,25,12,9,30,25
resales,4,4.18692,107,76,38,22,67,72
rescore,4,3.89831,59,34,16,7,32,34
rescuer,4,4.20896,67,47,24,10,32,46
reseals,4,4.18692,107,76,38,22,67,72
reseeds,4,4.07895,38,26,13,8,21,26
resells,4,3.92683,41,26,9,10,28,24
resents,4,4.46316,95,79,45,19,51,75
resewed,4,4.11667,60,42,21,8,31,41
reships,4,4.03061,98,66,28,17,56,65
resider,4,4.10526,76,53,23,16,46,52
residua,4,3.96175,183,123,45,38,103,117
resoled,4,4.04651,129,89,36,27,72,84
resoles,4,4.0625,80,56,24,19,46,51
resound,4,4.02688,186,128,49,40,106,119
resowed,4,4.04032,124,84,39,20,66,80
respell,4,4.11111,63,45,20,12,41,43
respelt,4,4.35714,126,102,55,23,68,98
respire,4,4.14865,74,52,25,10,40,52
respray,4,4.13793,145,101,51,29,79,98
restack,4,4.30952,210,164,85,54,125,154
restaff,4,3.97458,118,83,29,33,82,75
restate,4,4.35333,150,117,65,35,86,109
restive,4,4.26667,120,91,47,23,64,88
restudy,4,3.9569,116,74,31,18,65,70
restuff,4,3.8209,67,42,12,9,38,39
restyle,4,4.11475,122,89,38,19,55,85
resurge,4,3.90625,64,38,16,6,31,37
retable,4,4.13907,151,103,51,36,86,96
retails,4,4.26984,315,243,121,71,178,232
retaken,4,3.9313,131,87,32,31,71,83
retakes,4,4.27957,186,142,77,37,97,136
retaste,4,4.35333,150,117,65,35,86,109
retched,4,4.10145,69,49,23,13,36,46
retches,4,4.38739,111,88,51,21,58,83
reteach,4,4.21088,147,107,57,43,86,95
retells,4,4.19481,77,58,27,15,43,55
retests,4,4.5,66,54,33,10,31,51
retiary,4,3.8972,107,67,24,22,62,65
reticle,4,4.13265,98,70,32,14,48,70
retinae,4,4.07975,163,115,52,34,88,111
retinas,4,4.27619,315,247,126,62,171,239
retinol,4,4.11429,175,127,53,34,97,123
retinue,4,4.22936,109,81,41,18,52,79
retools,4,4.21667,120,90,43,28,60,84
retorts,4,4.31646,79,60,32,10,37,56
retouch,4,4.06154,130,86,43,26,72,83
retrace,4,4.20482,83,55,32,25,56,50
retrain,4,4.10667,150,106,47,31,82,103
retread,4,4.27835,97,68,38,24,52,64
retried,4,4.16901,71,51,23,20,42,50
retries,4,4.27473,91,68,35,18,48,66
retsina,4,4.27619,315,247,126,62,171,239
retting,4,4.02439,82,57,23,14,41,57
retying,4,3.97196,107,71,27,19,53,70
retyped,4,3.88158,76,48,16,18,43,46
retypes,4,4.20472,127,96,47,24,61,92
reunify,4,3.73438,64,35,10,6,34,33
reusing,4,4.14286,147,103,51,27,81,100
revalue,4,4.01075,93,59,27,14,45,55
revamps,4,3.96241,133,88,35,24,90,86
reveled,4,4,46,28,13,10,27,27
reveler,4,4.16667,30,18,13,4,18,17
revelry,4,3.90909,44,26,11,8,26,23
reveres,4,4.33333,39,28,18,8,24,27
reverie,4,4.12903,31,20,11,4,15,18
reverso,4,4.13333,60,41,21,10,33,39
reviled,4,4.17593,108,77,36,22,61,74
reviler,4,4.23077,65,45,24,9,31,42
reviles,4,4.28226,124,93,48,19,72,89
revisal,4,4.19556,225,171,77,39,129,167
reviser,4,4.22388,67,48,24,12,35,46
revises,4,4.15493,71,50,24,13,38,48
revisor,4,4.06849,73,49,22,10,37,47
reviver,4,4.03333,30,19,9,4,15,17
revoice,4,3.64151,53,27,6,13,34,23
revoker,4,3.84211,38,21,9,5,20,19
revokes,4,4.025,80,54,24,10,40,52
revving,4,3.91304,46,30,12,6,22,28
rewaken,4,3.88571,105,65,23,21,55,61
rewarms,4,3.86538,104,62,25,24,65,61
reweave,4,3.80851,47,26,9,12,31,24
reweigh,4,3.56818,44,21,4,7,26,18
rewinds,4,4.14384,146,106,53,29,90,103
rewired,4,4.01667,60,40,18,14,34,39
rewires,4,3.96667,60,39,16,7,33,38
rewords,4,4.04301,93,59,29,16,52,55
reworks,4,3.92188,64,39,16,10,37,37
rewound,4,3.83871,124,73,26,36,69,68
rewoven,4,3.77143,70,41,11,23,45,36
reynard,4,3.98305,118,75,31,27,67,71
reynold,4,3.82114,123,73,23,23,70,69
rezoned,4,3.84932,73,43,14,17,43,41
rezones,4,3.82353,68,41,13,14,38,39
rhatany,4,3.78571,84,50,16,11,45,49
rhenish,4,3.94366,71,45,19,10,44,45
rhenium,4,3.8375,80,46,16,9,43,45
rhizoid,4,3.26316,19,5,0,3,10,5
rhizome,4,3.65517,58,30,7,10,34,28
rhodian,4,3.93878,147,94,39,25,91,89
rhodium,4,3.58333,72,31,10,11,38,30
rhombic,4,3.80882,68,33,19,8,41,33
rhombus,4,3.72414,87,48,13,17,53,46
rhymers,4,3.81395,43,21,10,6,25,21
ribband,4,3.89583,96,62,21,22,64,62
ribbers,4,4,49,31,13,3,24,31
ribbing,4,3.63636,22,12,2,4,14,11
ribwort,4,3.47059,51,20,3,10,30,20
rickets,4,4.16667,132,99,43,27,72,96
rickety,4,3.92405,79,52,17,14,45,51
ricking,4,3.89286,28,18,5,5,15,17
ricksha,4,4.03937,127,88,35,24,67,86
ricotta,4,3.94231,104,62,31,12,67,62
ridding,4,3.76,25,14,4,6,16,14
riddler,4,3.97872,47,29,13,12,28,28
ridgier,4,3.90244,41,23,12,8,21,23
ridging,4,3.77778,27,16,4,5,17,16
ridotto,4,3.70588,51,30,5,9,29,29
riffing,4,3.77778,18,10,3,3,11,10
riffled,4,3.92958,71,45,17,20,43,42
riffles,4,4.06024,83,58,23,14,46,55
riflers,4,4.07143,84,58,25,14,45,55
riflery,4,4.08065,62,40,24,8,31,38
rifling,4,3.8,25,13,4,5,17,12
rifting,4,3.76471,34,19,5,6,21,19
riggers,4,3.69767,43,23,5,6,22,23
righted,4,3.88298,94,57,24,30,54,52
righter,4,3.78947,57,32,13,12,30,29
rimless,4,4.05714,105,71,30,16,60,68
rimming,4,3.79167,24,12,4,3,15,12
rimrock,4,3.61538,39,20,4,5,22,19
ringent,4,4.08537,82,57,26,16,41,57
ringers,4,4.10976,82,55,27,12,42,54
ringgit,4,3.66667,24,13,2,2,15,13
ringlet,4,4.02439,123,84,36,22,70,82
riotous,4,3.86747,83,49,20,16,53,48
ripcord,4,3.54545,44,21,3,13,28,21
ripened,4,4.09434,106,75,32,20,52,73
ripieno,4,3.86111,72,42,15,19,35,41
ripoffs,4,3.63415,41,20,5,8,25,20
riposte,4,4.24454,229,175,87,51,131,168
rippers,4,4.08197,61,42,18,8,35,42
rippled,4,3.97059,68,42,18,18,47,42
ripplet,4,4.01299,77,51,20,19,44,51
ripsaws,4,3.86813,91,58,19,18,55,57
riptide,4,4.0137,73,49,19,25,43,48
risible,4,3.89855,69,43,15,6,37,43
risibly,4,3.6,20,9,3,2,13,9
risings,4,3.93939,33,22,7,11,24,21
riskily,4,3.7,30,16,5,6,15,15
ritzier,4,3.66667,21,11,3,3,11,11
rivaled,4,4.0625,192,141,53,42,112,134
riveter,4,4.23729,59,42,22,9,27,40
rivulet,4,3.86667,90,55,21,12,46,54
roadbed,4,3.90476,126,76,33,27,83,72
roadies,4,3.965,200,133,52,41,125,126
roamers,4,3.97638,127,84,32,20,79,81
roarers,4,3.90625,64,40,15,11,44,40
roaster,4,4.13924,158,113,51,32,95,107
robinia,4,3.80412,97,56,20,20,54,55
rockery,4,3.9697,66,41,18,9,34,39
rockier,4,3.98462,65,40,18,9,33,39
roebuck,4,3.75904,83,48,14,12,48,47
rogered,4,3.77778,63,35,13,11,37,34
roguery,4,3.69355,62,32,11,11,32,31
roguish,4,3.7619,84,45,15,12,47,43
roiling,4,3.86441,59,36,10,12,33,34
roister,4,4.18182,121,87,43,23,63,83
rollick,4,3.6,45,25,2,8,29,23
rollmop,4,3.88571,35,26,4,7,22,24
rollway,4,3.72464,69,37,11,18,41,35
romaine,4,4.03465,202,141,55,38,121,135
romanic,4,4.10405,173,125,57,31,108,124
romansh,4,3.98601,143,94,38,20,94,94
rompers,4,4.07368,95,66,31,13,52,64
romping,4,3.71084,83,44,12,14,52,44
rompish,4,3.8,95,52,16,12,56,52
romulus,4,3.78431,51,27,11,5,23,27
rondeau,4,3.90419,167,105,36,34,91,98
rondure,4,3.84884,86,52,17,21,45,48
rontgen,4,3.84,75,43,17,20,45,41
roofers,4,3.76316,38,21,6,4,21,21
rookery,4,3.87179,39,23,8,4,17,22
rooking,4,3.7,60,34,8,8,32,33
roomers,4,4,56,36,16,9,34,33
roomful,4,3.71429,56,30,8,13,28,26
roomier,4,3.86957,46,29,8,6,26,27
rooming,4,3.80882,68,40,12,10,42,39
roosted,4,4.11009,109,77,35,20,61,72
rooters,4,4.28358,67,48,26,12,36,45
rootlet,4,4.17143,70,50,22,9,33,49
ropable,4,3.85235,149,88,35,29,94,85
ropeway,4,3.52212,113,49,9,28,73,47
ropiest,4,4.24454,229,175,87,51,131,168
rorqual,4,3.63889,36,18,5,3,15,18
rosales,4,4.0979,143,101,48,30,89,94
roseate,4,4.14451,173,124,59,32,106,118
rosebay,4,3.80347,173,105,33,29,109,100
rosella,4,4.00758,132,91,36,27,79,87
roseola,4,3.95968,124,84,31,25,74,80
